"id_rz_no_lectura","id_persona","razon_no_lectura"
63670,37897,"sin dato"
63671,37898,"sin dato"
63672,37899,"sin dato"
63673,37903,"sin dato"
63674,37904,"sin dato"
63675,37911,"sin dato"
63676,37913,"sin dato"
63677,37914,"sin dato"
63678,37917,"sin dato"
63679,37920,"sin dato"
63680,37925,"sin dato"
63681,37926,"sin dato"
63682,37928,"sin dato"
63683,37929,"sin dato"
63684,37932,"sin dato"
63685,37936,"sin dato"
63686,37937,"sin dato"
63687,37939,"sin dato"
63688,37940,"sin dato"
63689,37943,"sin dato"
63690,37944,"sin dato"
63691,37946,"sin dato"
63692,37949,"sin dato"
63693,37950,"sin dato"
63694,37951,"sin dato"
63695,37954,"sin dato"
63696,37955,"sin dato"
63697,37957,"sin dato"
63698,37958,"sin dato"
63699,37959,"sin dato"
63700,37960,"sin dato"
63701,37961,"sin dato"
63702,37962,"sin dato"
63703,37965,"sin dato"
63704,37968,"sin dato"
63705,37969,"sin dato"
63706,37970,"sin dato"
63707,37971,"sin dato"
63708,37974,"sin dato"
63709,37975,"sin dato"
63710,37976,"sin dato"
63711,37977,"sin dato"
63712,37980,"sin dato"
63713,37982,"sin dato"
63714,37983,"sin dato"
63715,37989,"sin dato"
63716,37994,"sin dato"
63717,37995,"sin dato"
63718,37996,"sin dato"
63719,37997,"sin dato"
63720,37999,"sin dato"
63721,38000,"sin dato"
63722,38002,"sin dato"
63723,38004,"sin dato"
63724,38006,"sin dato"
63725,38007,"sin dato"
63726,38008,"sin dato"
63727,38011,"sin dato"
63728,38012,"sin dato"
63729,38013,"sin dato"
63730,38014,"sin dato"
63731,38016,"sin dato"
63732,38021,"sin dato"
63733,38023,"sin dato"
63734,38024,"sin dato"
63735,38025,"sin dato"
63736,38031,"sin dato"
63737,38033,"sin dato"
63738,38034,"sin dato"
63739,38036,"sin dato"
63740,38037,"sin dato"
63741,38042,"sin dato"
63742,38043,"sin dato"
63743,38044,"sin dato"
63744,38045,"sin dato"
63745,38049,"sin dato"
63746,38054,"sin dato"
63747,38055,"sin dato"
63748,38064,"sin dato"
63749,38077,"sin dato"
63750,38084,"sin dato"
63751,38085,"sin dato"
63752,38087,"sin dato"
63753,38088,"sin dato"
63754,38089,"sin dato"
63755,38092,"sin dato"
63756,38093,"sin dato"
63757,38094,"sin dato"
63758,38095,"sin dato"
63759,38097,"sin dato"
63760,38098,"sin dato"
63761,38099,"sin dato"
63762,38102,"sin dato"
63763,38103,"sin dato"
63764,38104,"sin dato"
63765,38105,"sin dato"
63766,38107,"sin dato"
63767,38110,"sin dato"
63768,38111,"sin dato"
63769,38114,"sin dato"
63770,38115,"sin dato"
63771,38118,"sin dato"
63772,38119,"sin dato"
63773,38120,"sin dato"
63774,38121,"sin dato"
63775,38122,"sin dato"
63776,38134,"sin dato"
63777,38135,"sin dato"
63778,38138,"sin dato"
63779,38140,"sin dato"
63780,38141,"sin dato"
63781,38146,"sin dato"
63782,38147,"sin dato"
63783,38148,"sin dato"
63784,38149,"sin dato"
63785,38150,"sin dato"
63786,38151,"sin dato"
63787,38152,"sin dato"
63788,38153,"sin dato"
63789,38154,"sin dato"
63790,38156,"sin dato"
63791,38157,"sin dato"
63792,38160,"sin dato"
63793,38161,"sin dato"
63794,38162,"sin dato"
63795,38163,"sin dato"
63796,38164,"sin dato"
63797,38165,"sin dato"
63798,38168,"sin dato"
63799,38169,"sin dato"
63800,38170,"sin dato"
63801,38171,"sin dato"
63802,38172,"sin dato"
63803,38173,"sin dato"
63804,38176,"sin dato"
63805,38177,"sin dato"
63806,38178,"sin dato"
63807,38180,"sin dato"
63808,38184,"sin dato"
63809,38185,"sin dato"
63810,38187,"sin dato"
63811,38188,"sin dato"
63812,38192,"sin dato"
63813,38195,"sin dato"
63814,38196,"sin dato"
63815,38197,"sin dato"
63816,38198,"sin dato"
63817,38199,"sin dato"
63818,38204,"sin dato"
63819,38205,"sin dato"
63820,38207,"sin dato"
63821,38208,"sin dato"
63822,38210,"sin dato"
63823,38213,"sin dato"
63824,38220,"sin dato"
63825,38221,"sin dato"
63826,38223,"sin dato"
63827,38224,"sin dato"
63828,38225,"sin dato"
63829,38227,"sin dato"
63830,38231,"sin dato"
63831,38245,"sin dato"
63832,38250,"sin dato"
63833,38255,"sin dato"
63834,38256,"sin dato"
63835,38260,"sin dato"
63836,38261,"sin dato"
63837,38262,"sin dato"
63838,38263,"sin dato"
63839,38264,"sin dato"
63840,38266,"sin dato"
63841,38267,"sin dato"
63842,38268,"sin dato"
63843,38269,"sin dato"
63844,38271,"sin dato"
63845,38272,"sin dato"
63846,38273,"sin dato"
63847,38274,"sin dato"
63848,38277,"sin dato"
63849,38278,"sin dato"
63850,38279,"sin dato"
63851,38280,"sin dato"
63852,38283,"sin dato"
63853,38284,"sin dato"
63854,38285,"sin dato"
63855,38286,"sin dato"
63856,38287,"sin dato"
63857,38288,"sin dato"
63858,38289,"sin dato"
63859,38290,"sin dato"
63860,38291,"sin dato"
63861,38292,"sin dato"
63862,38295,"sin dato"
63863,38297,"sin dato"
63864,38298,"sin dato"
63865,38300,"sin dato"
63866,38301,"sin dato"
63867,38304,"sin dato"
63868,38308,"sin dato"
63869,38310,"sin dato"
63870,38311,"sin dato"
63871,38324,"sin dato"
63872,38325,"sin dato"
63873,38329,"sin dato"
63874,38330,"sin dato"
63875,38331,"sin dato"
63876,38332,"sin dato"
63877,38333,"sin dato"
63878,38335,"sin dato"
63879,38337,"sin dato"
63880,38338,"sin dato"
63881,38339,"sin dato"
63882,38340,"sin dato"
63883,38343,"sin dato"
63884,38345,"sin dato"
63885,38346,"sin dato"
63886,38347,"sin dato"
63887,38348,"sin dato"
63888,38352,"sin dato"
63889,38354,"sin dato"
63890,38356,"sin dato"
63891,38357,"sin dato"
63892,38358,"sin dato"
63893,38359,"sin dato"
63894,38360,"sin dato"
63895,38362,"sin dato"
63896,38365,"sin dato"
63897,38367,"sin dato"
63898,38368,"sin dato"
63899,38369,"sin dato"
63900,38372,"sin dato"
63901,38373,"sin dato"
63902,38374,"sin dato"
63903,38375,"sin dato"
63904,38377,"sin dato"
63905,38392,"sin dato"
63906,38393,"sin dato"
63907,38396,"sin dato"
63908,38398,"sin dato"
63909,38400,"sin dato"
63910,38401,"sin dato"
63911,38402,"sin dato"
63912,38403,"sin dato"
63913,38404,"sin dato"
63914,38411,"sin dato"
63915,38414,"sin dato"
63916,38419,"sin dato"
63917,38420,"sin dato"
63918,38427,"sin dato"
63919,38428,"sin dato"
63920,38429,"sin dato"
63921,38432,"sin dato"
63922,38433,"sin dato"
63923,38436,"sin dato"
63924,38437,"sin dato"
63925,38439,"sin dato"
63926,38440,"sin dato"
63927,38441,"sin dato"
63928,38442,"sin dato"
63929,38446,"sin dato"
63930,38447,"sin dato"
63931,38450,"sin dato"
63932,38453,"sin dato"
63933,38456,"sin dato"
63934,38457,"sin dato"
63935,38461,"sin dato"
63936,38463,"sin dato"
63937,38472,"sin dato"
63938,38474,"sin dato"
63939,38477,"sin dato"
63940,38481,"sin dato"
63941,38483,"sin dato"
63942,38484,"sin dato"
63943,38487,"sin dato"
63944,38497,"sin dato"
63945,38498,"sin dato"
63946,38503,"sin dato"
63947,38504,"sin dato"
63948,38508,"sin dato"
63949,38512,"sin dato"
63950,38513,"sin dato"
63951,38514,"sin dato"
63952,38526,"sin dato"
63953,38530,"sin dato"
63954,38532,"sin dato"
63955,38534,"sin dato"
63956,38535,"sin dato"
63957,38536,"sin dato"
63958,38540,"sin dato"
63959,38543,"sin dato"
63960,38549,"sin dato"
63961,38550,"sin dato"
63962,38551,"sin dato"
63963,38553,"sin dato"
63964,38555,"sin dato"
63965,38558,"sin dato"
63966,38566,"sin dato"
63967,38569,"sin dato"
63968,38575,"sin dato"
63969,38576,"sin dato"
63970,38577,"sin dato"
63971,38582,"sin dato"
63972,38589,"sin dato"
63973,38596,"sin dato"
63974,38602,"sin dato"
63975,38603,"sin dato"
63976,38607,"sin dato"
63977,38614,"sin dato"
63978,38615,"sin dato"
63979,38616,"sin dato"
63980,38617,"sin dato"
63981,38620,"sin dato"
63982,38622,"sin dato"
63983,38632,"sin dato"
63984,38637,"sin dato"
63985,38640,"sin dato"
63986,38642,"sin dato"
63987,38648,"sin dato"
63988,38649,"sin dato"
63989,38652,"sin dato"
63990,38655,"sin dato"
63991,38660,"sin dato"
63992,38667,"sin dato"
63993,38685,"sin dato"
63994,38693,"sin dato"
63995,38694,"sin dato"
63996,38701,"sin dato"
63997,38709,"sin dato"
63998,38712,"sin dato"
63999,38714,"sin dato"
64000,38716,"sin dato"
64001,38717,"sin dato"
64002,38718,"sin dato"
64003,38722,"sin dato"
64004,38726,"sin dato"
64005,38728,"sin dato"
64006,38731,"sin dato"
64007,38732,"sin dato"
64008,38733,"sin dato"
64009,38737,"sin dato"
64010,38740,"sin dato"
64011,38743,"sin dato"
64012,38747,"sin dato"
64013,38748,"sin dato"
64014,38751,"sin dato"
64015,38753,"sin dato"
64016,38754,"sin dato"
64017,38755,"sin dato"
64018,38757,"sin dato"
64019,38759,"sin dato"
64020,38763,"sin dato"
64021,38764,"sin dato"
64022,38766,"sin dato"
64023,38767,"sin dato"
64024,38796,"sin dato"
64025,38797,"sin dato"
64026,38824,"sin dato"
64027,38827,"sin dato"
64028,38836,"sin dato"
64029,38837,"sin dato"
64030,38838,"sin dato"
64031,38839,"sin dato"
64032,38840,"sin dato"
64033,38845,"sin dato"
64034,38847,"sin dato"
64035,38848,"sin dato"
64036,38850,"sin dato"
64037,38852,"sin dato"
64038,38854,"sin dato"
64039,38855,"sin dato"
64040,38856,"sin dato"
64041,38859,"sin dato"
64042,38860,"sin dato"
64043,38861,"sin dato"
64044,38863,"sin dato"
64045,38870,"sin dato"
64046,38871,"sin dato"
64047,38872,"sin dato"
64048,38873,"sin dato"
64049,38875,"sin dato"
64050,38877,"sin dato"
64051,38879,"sin dato"
64052,38880,"sin dato"
64053,38883,"sin dato"
64054,38885,"sin dato"
64055,38887,"sin dato"
64056,38888,"sin dato"
64057,38889,"sin dato"
64058,38890,"sin dato"
64059,38894,"sin dato"
64060,38895,"sin dato"
64061,38896,"sin dato"
64062,38897,"sin dato"
64063,38898,"sin dato"
64064,38901,"sin dato"
64065,38902,"sin dato"
64066,38903,"sin dato"
64067,38904,"sin dato"
64068,38906,"sin dato"
64069,38907,"sin dato"
64070,38911,"sin dato"
64071,38914,"sin dato"
64072,38916,"sin dato"
64073,38917,"sin dato"
64074,38920,"sin dato"
64075,38923,"sin dato"
64076,38924,"sin dato"
64077,38925,"sin dato"
64078,38928,"sin dato"
64079,38929,"sin dato"
64080,38933,"sin dato"
64081,38934,"sin dato"
64082,38935,"sin dato"
64083,38936,"sin dato"
64084,38937,"sin dato"
64085,38938,"sin dato"
64086,38939,"sin dato"
64087,38942,"sin dato"
64088,38943,"sin dato"
64089,38944,"sin dato"
64090,38947,"sin dato"
64091,38948,"sin dato"
64092,38951,"sin dato"
64093,38952,"sin dato"
64094,38953,"sin dato"
64095,38958,"sin dato"
64096,38965,"sin dato"
64097,38967,"sin dato"
64098,38970,"sin dato"
64099,38971,"sin dato"
64100,38972,"sin dato"
64101,38974,"sin dato"
64102,38979,"sin dato"
64103,38980,"sin dato"
64104,38984,"sin dato"
64105,38987,"sin dato"
64106,38988,"sin dato"
64107,38989,"sin dato"
64108,38991,"sin dato"
64109,38993,"sin dato"
64110,38994,"sin dato"
64111,38997,"sin dato"
64112,39000,"sin dato"
64113,39001,"sin dato"
64114,39002,"sin dato"
64115,39003,"sin dato"
64116,39004,"sin dato"
64117,39005,"sin dato"
64118,39006,"sin dato"
64119,39008,"sin dato"
64120,39011,"sin dato"
64121,39012,"sin dato"
64122,39014,"sin dato"
64123,39015,"sin dato"
64124,39016,"sin dato"
64125,39017,"sin dato"
64126,39019,"sin dato"
64127,39020,"sin dato"
64128,39023,"sin dato"
64129,39026,"sin dato"
64130,39031,"sin dato"
64131,39036,"sin dato"
64132,39048,"sin dato"
64133,39050,"sin dato"
64134,39059,"sin dato"
64135,39060,"sin dato"
64136,39062,"sin dato"
64137,39063,"sin dato"
64138,39064,"sin dato"
64139,39067,"sin dato"
64140,39068,"sin dato"
64141,39070,"sin dato"
64142,39071,"sin dato"
64143,39072,"sin dato"
64144,39074,"sin dato"
64145,39076,"sin dato"
64146,39077,"sin dato"
64147,39079,"sin dato"
64148,39080,"sin dato"
64149,39081,"sin dato"
64150,39082,"sin dato"
64151,39086,"sin dato"
64152,39090,"sin dato"
64153,39091,"sin dato"
64154,39093,"sin dato"
64155,39095,"sin dato"
64156,39097,"sin dato"
64157,39103,"sin dato"
64158,39109,"sin dato"
64159,39110,"sin dato"
64160,39111,"sin dato"
64161,39112,"sin dato"
64162,39113,"sin dato"
64163,39116,"sin dato"
64164,39118,"sin dato"
64165,39119,"sin dato"
64166,39120,"sin dato"
64167,39122,"sin dato"
64168,39124,"sin dato"
64169,39126,"sin dato"
64170,39127,"sin dato"
64171,39128,"sin dato"
64172,39129,"sin dato"
64173,39130,"sin dato"
64174,39131,"sin dato"
64175,39132,"sin dato"
64176,39135,"sin dato"
64177,39136,"sin dato"
64178,39137,"sin dato"
64179,39138,"sin dato"
64180,39139,"sin dato"
64181,39140,"sin dato"
64182,39142,"sin dato"
64183,39143,"sin dato"
64184,39146,"sin dato"
64185,39147,"sin dato"
64186,39148,"sin dato"
64187,39149,"sin dato"
64188,39151,"sin dato"
64189,39152,"sin dato"
64190,39153,"sin dato"
64191,39154,"sin dato"
64192,39155,"sin dato"
64193,39156,"sin dato"
64194,39157,"sin dato"
64195,39158,"sin dato"
64196,39159,"sin dato"
64197,39160,"sin dato"
64198,39162,"sin dato"
64199,39164,"sin dato"
64200,39165,"sin dato"
64201,39172,"sin dato"
64202,39174,"sin dato"
64203,39178,"sin dato"
64204,39179,"sin dato"
64205,39181,"sin dato"
64206,39182,"sin dato"
64207,39183,"sin dato"
64208,39184,"sin dato"
64209,39185,"sin dato"
64210,39186,"sin dato"
64211,39187,"sin dato"
64212,39188,"sin dato"
64213,39190,"sin dato"
64214,39194,"sin dato"
64215,39198,"sin dato"
64216,39199,"sin dato"
64217,39200,"sin dato"
64218,39201,"sin dato"
64219,39202,"sin dato"
64220,39204,"sin dato"
64221,39206,"sin dato"
64222,39207,"sin dato"
64223,39209,"sin dato"
64224,39210,"sin dato"
64225,39221,"sin dato"
64226,39223,"sin dato"
64227,39226,"sin dato"
64228,39227,"sin dato"
64229,39233,"sin dato"
64230,39242,"sin dato"
64231,39244,"sin dato"
64232,39245,"sin dato"
64233,39247,"sin dato"
64234,39249,"sin dato"
64235,39250,"sin dato"
64236,39251,"sin dato"
64237,39252,"sin dato"
64238,39253,"sin dato"
64239,39255,"sin dato"
64240,39256,"sin dato"
64241,39257,"sin dato"
64242,39258,"sin dato"
64243,39260,"sin dato"
64244,39262,"sin dato"
64245,39263,"sin dato"
64246,39264,"sin dato"
64247,39265,"sin dato"
64248,39266,"sin dato"
64249,39272,"sin dato"
64250,39273,"sin dato"
64251,39274,"sin dato"
64252,39278,"sin dato"
64253,39281,"sin dato"
64254,39283,"sin dato"
64255,39286,"sin dato"
64256,39287,"sin dato"
64257,39288,"sin dato"
64258,39290,"sin dato"
64259,39301,"sin dato"
64260,39302,"sin dato"
64261,39303,"sin dato"
64262,39305,"sin dato"
64263,39310,"sin dato"
64264,39312,"sin dato"
64265,39313,"sin dato"
64266,39316,"sin dato"
64267,39317,"sin dato"
64268,39320,"sin dato"
64269,39321,"sin dato"
64270,39322,"sin dato"
64271,39323,"sin dato"
64272,39325,"sin dato"
64273,39331,"sin dato"
64274,39336,"sin dato"
64275,39338,"sin dato"
64276,39339,"sin dato"
64277,39341,"sin dato"
64278,39345,"sin dato"
64279,39346,"sin dato"
64280,39347,"sin dato"
64281,39348,"sin dato"
64282,39350,"sin dato"
64283,39351,"sin dato"
64284,39353,"sin dato"
64285,39354,"sin dato"
64286,39357,"sin dato"
64287,39358,"sin dato"
64288,39359,"sin dato"
64289,39360,"sin dato"
64290,39361,"sin dato"
64291,39362,"sin dato"
64292,39363,"sin dato"
64293,39364,"sin dato"
64294,39367,"sin dato"
64295,39368,"sin dato"
64296,39370,"sin dato"
64297,39372,"sin dato"
64298,39374,"sin dato"
64299,39378,"sin dato"
64300,39381,"sin dato"
64301,39383,"sin dato"
64302,39385,"sin dato"
64303,39388,"sin dato"
64304,39391,"sin dato"
64305,39392,"sin dato"
64306,39393,"sin dato"
64307,39394,"sin dato"
64308,39395,"sin dato"
64309,39396,"sin dato"
64310,39397,"sin dato"
64311,39398,"sin dato"
64312,39399,"sin dato"
64313,39400,"sin dato"
64314,39401,"sin dato"
64315,39402,"sin dato"
64316,39403,"sin dato"
64317,39404,"sin dato"
64318,39405,"sin dato"
64319,39406,"sin dato"
64320,39407,"sin dato"
64321,39408,"sin dato"
64322,39410,"sin dato"
64323,39411,"sin dato"
64324,39412,"sin dato"
64325,39413,"sin dato"
64326,39414,"sin dato"
64327,39415,"sin dato"
64328,39427,"sin dato"
64329,39431,"sin dato"
64330,39433,"sin dato"
64331,39436,"sin dato"
64332,39440,"sin dato"
64333,39441,"sin dato"
64334,39442,"sin dato"
64335,39443,"sin dato"
64336,39444,"sin dato"
64337,39445,"sin dato"
64338,39448,"sin dato"
64339,39451,"sin dato"
64340,39452,"sin dato"
64341,39453,"sin dato"
64342,39455,"sin dato"
64343,39456,"sin dato"
64344,39460,"sin dato"
64345,39463,"sin dato"
64346,39465,"sin dato"
64347,39468,"sin dato"
64348,39470,"sin dato"
64349,39471,"sin dato"
64350,39472,"sin dato"
64351,39496,"sin dato"
64352,39498,"sin dato"
64353,39501,"sin dato"
64354,39505,"sin dato"
64355,39510,"sin dato"
64356,39516,"sin dato"
64357,39517,"sin dato"
64358,39522,"sin dato"
64359,39526,"sin dato"
64360,39527,"sin dato"
64361,39529,"sin dato"
64362,39537,"sin dato"
64363,39541,"sin dato"
64364,39542,"sin dato"
64365,39547,"sin dato"
64366,39553,"sin dato"
64367,39559,"sin dato"
64368,39570,"sin dato"
64369,39574,"sin dato"
64370,39584,"sin dato"
64371,39585,"sin dato"
64372,39586,"sin dato"
64373,39587,"sin dato"
64374,39590,"sin dato"
64375,39592,"sin dato"
64376,39598,"sin dato"
64377,39599,"sin dato"
64378,39600,"sin dato"
64379,39601,"sin dato"
64380,39604,"sin dato"
64381,39605,"sin dato"
64382,39606,"sin dato"
64383,39607,"sin dato"
64384,39609,"sin dato"
64385,39610,"sin dato"
64386,39611,"sin dato"
64387,39612,"sin dato"
64388,39613,"sin dato"
64389,39615,"sin dato"
64390,39616,"sin dato"
64391,39617,"sin dato"
64392,39618,"sin dato"
64393,39619,"sin dato"
64394,39620,"sin dato"
64395,39622,"sin dato"
64396,39623,"sin dato"
64397,39625,"sin dato"
64398,39627,"sin dato"
64399,39629,"sin dato"
64400,39633,"sin dato"
64401,39634,"sin dato"
64402,39636,"sin dato"
64403,39637,"sin dato"
64404,39638,"sin dato"
64405,39639,"sin dato"
64406,39640,"sin dato"
64407,39641,"sin dato"
64408,39642,"sin dato"
64409,39643,"sin dato"
64410,39645,"sin dato"
64411,39647,"sin dato"
64412,39649,"sin dato"
64413,39651,"sin dato"
64414,39655,"sin dato"
64415,39656,"sin dato"
64416,39657,"sin dato"
64417,39658,"sin dato"
64418,39661,"sin dato"
64419,39662,"sin dato"
64420,39664,"sin dato"
64421,39669,"sin dato"
64422,39670,"sin dato"
64423,39679,"sin dato"
64424,39684,"sin dato"
64425,39685,"sin dato"
64426,39686,"sin dato"
64427,39687,"sin dato"
64428,39689,"sin dato"
64429,39692,"sin dato"
64430,39693,"sin dato"
64431,39698,"sin dato"
64432,39699,"sin dato"
64433,39700,"sin dato"
64434,39704,"sin dato"
64435,39706,"sin dato"
64436,39709,"sin dato"
64437,39711,"sin dato"
64438,39712,"sin dato"
64439,39714,"sin dato"
64440,39715,"sin dato"
64441,39717,"sin dato"
64442,39725,"sin dato"
64443,39730,"sin dato"
64444,39738,"sin dato"
64445,39740,"sin dato"
64446,39749,"sin dato"
64447,39757,"sin dato"
64448,39764,"sin dato"
64449,39770,"sin dato"
64450,39774,"sin dato"
64451,39782,"sin dato"
64452,39785,"sin dato"
64453,39786,"sin dato"
64454,39787,"sin dato"
64455,39788,"sin dato"
64456,39790,"sin dato"
64457,39791,"sin dato"
64458,39792,"sin dato"
64459,39795,"sin dato"
64460,39796,"sin dato"
64461,39797,"sin dato"
64462,39798,"sin dato"
64463,39799,"sin dato"
64464,39800,"sin dato"
64465,39805,"sin dato"
64466,39807,"sin dato"
64467,39809,"sin dato"
64468,39813,"sin dato"
64469,39818,"sin dato"
64470,39819,"sin dato"
64471,39820,"sin dato"
64472,39822,"sin dato"
64473,39825,"sin dato"
64474,39830,"sin dato"
64475,39831,"sin dato"
64476,39833,"sin dato"
64477,39834,"sin dato"
64478,39835,"sin dato"
64479,39836,"sin dato"
64480,39838,"sin dato"
64481,39842,"sin dato"
64482,39847,"sin dato"
64483,39851,"sin dato"
64484,39856,"sin dato"
64485,39857,"sin dato"
64486,39859,"sin dato"
64487,39873,"sin dato"
64488,39881,"sin dato"
64489,39882,"sin dato"
64490,39884,"sin dato"
64491,39887,"sin dato"
64492,39888,"sin dato"
64493,39889,"sin dato"
64494,39891,"sin dato"
64495,39892,"sin dato"
64496,39893,"sin dato"
64497,39896,"sin dato"
64498,39897,"sin dato"
64499,39898,"sin dato"
64500,39899,"sin dato"
64501,39900,"sin dato"
64502,39901,"sin dato"
64503,39902,"sin dato"
64504,39904,"sin dato"
64505,39909,"sin dato"
64506,39910,"sin dato"
64507,39914,"sin dato"
64508,39916,"sin dato"
64509,39917,"sin dato"
64510,39926,"sin dato"
64511,39927,"sin dato"
64512,39930,"sin dato"
64513,39933,"sin dato"
64514,39934,"sin dato"
64515,39938,"sin dato"
64516,39940,"sin dato"
64517,39942,"sin dato"
64518,39943,"sin dato"
64519,39951,"sin dato"
64520,39952,"sin dato"
64521,39953,"sin dato"
64522,39954,"sin dato"
64523,39959,"sin dato"
64524,39961,"sin dato"
64525,39962,"sin dato"
64526,39963,"sin dato"
64527,39976,"sin dato"
64528,39977,"sin dato"
64529,39979,"sin dato"
64530,39982,"sin dato"
64531,39985,"sin dato"
64532,39986,"sin dato"
64533,39987,"sin dato"
64534,39988,"sin dato"
64535,39989,"sin dato"
64536,39990,"sin dato"
64537,39992,"sin dato"
64538,39994,"sin dato"
64539,39995,"sin dato"
64540,39996,"sin dato"
64541,39997,"sin dato"
64542,39998,"sin dato"
64543,39999,"sin dato"
64544,40000,"sin dato"
64545,40001,"sin dato"
64546,40006,"sin dato"
64547,40007,"sin dato"
64548,40010,"sin dato"
64549,40011,"sin dato"
64550,40022,"sin dato"
64551,40025,"sin dato"
64552,40031,"sin dato"
64553,40038,"sin dato"
64554,40040,"sin dato"
64555,40041,"sin dato"
64556,40042,"sin dato"
64557,40047,"sin dato"
64558,40060,"sin dato"
64559,40061,"sin dato"
64560,40063,"sin dato"
64561,40064,"sin dato"
64562,40071,"sin dato"
64563,40072,"sin dato"
64564,40077,"sin dato"
64565,40079,"sin dato"
64566,40082,"sin dato"
64567,40085,"sin dato"
64568,40086,"sin dato"
64569,40088,"sin dato"
64570,40090,"sin dato"
64571,40091,"sin dato"
64572,40092,"sin dato"
64573,40093,"sin dato"
64574,40098,"sin dato"
64575,40099,"sin dato"
64576,40100,"sin dato"
64577,40101,"sin dato"
64578,40102,"sin dato"
64579,40103,"sin dato"
64580,40104,"sin dato"
64581,40106,"sin dato"
64582,40107,"sin dato"
64583,40108,"sin dato"
64584,40111,"sin dato"
64585,40112,"sin dato"
64586,40116,"sin dato"
64587,40117,"sin dato"
64588,40118,"sin dato"
64589,40120,"sin dato"
64590,40128,"sin dato"
64591,40130,"sin dato"
64592,40135,"sin dato"
64593,40136,"sin dato"
64594,40137,"sin dato"
64595,40138,"sin dato"
64596,40139,"sin dato"
64597,40140,"sin dato"
64598,40144,"sin dato"
64599,40145,"sin dato"
64600,40147,"sin dato"
64601,40149,"sin dato"
64602,40150,"sin dato"
64603,40151,"sin dato"
64604,40154,"sin dato"
64605,40156,"sin dato"
64606,40164,"sin dato"
64607,40168,"sin dato"
64608,40170,"sin dato"
64609,40173,"sin dato"
64610,40174,"sin dato"
64611,40176,"sin dato"
64612,40180,"sin dato"
64613,40181,"sin dato"
64614,40182,"sin dato"
64615,40184,"sin dato"
64616,40187,"sin dato"
64617,40191,"sin dato"
64618,40192,"sin dato"
64619,40193,"sin dato"
64620,40194,"sin dato"
64621,40195,"sin dato"
64622,40199,"sin dato"
64623,40201,"sin dato"
64624,40202,"sin dato"
64625,40206,"sin dato"
64626,40207,"sin dato"
64627,40208,"sin dato"
64628,40210,"sin dato"
64629,40211,"sin dato"
64630,40213,"sin dato"
64631,40222,"sin dato"
64632,40223,"sin dato"
64633,40225,"sin dato"
64634,40226,"sin dato"
64635,40227,"sin dato"
64636,40228,"sin dato"
64637,40229,"sin dato"
64638,40232,"sin dato"
64639,40233,"sin dato"
64640,40235,"sin dato"
64641,40237,"sin dato"
64642,40239,"sin dato"
64643,40241,"sin dato"
64644,40243,"sin dato"
64645,40244,"sin dato"
64646,40247,"sin dato"
64647,40248,"sin dato"
64648,40249,"sin dato"
64649,40251,"sin dato"
64650,40252,"sin dato"
64651,40255,"sin dato"
64652,40257,"sin dato"
64653,40259,"sin dato"
64654,40261,"sin dato"
64655,40262,"sin dato"
64656,40263,"sin dato"
64657,40264,"sin dato"
64658,40266,"sin dato"
64659,40268,"sin dato"
64660,40270,"sin dato"
64661,40272,"sin dato"
64662,40274,"sin dato"
64663,40284,"sin dato"
64664,40286,"sin dato"
64665,40287,"sin dato"
64666,40290,"sin dato"
64667,40300,"sin dato"
64668,40304,"sin dato"
64669,40305,"sin dato"
64670,40307,"sin dato"
64671,40308,"sin dato"
64672,40309,"sin dato"
64673,40310,"sin dato"
64674,40313,"sin dato"
64675,40315,"sin dato"
64676,40316,"sin dato"
64677,40317,"sin dato"
64678,40318,"sin dato"
64679,40320,"sin dato"
64680,40321,"sin dato"
64681,40324,"sin dato"
64682,40325,"sin dato"
64683,40326,"sin dato"
64684,40329,"sin dato"
64685,40330,"sin dato"
64686,40331,"sin dato"
64687,40336,"sin dato"
64688,40337,"sin dato"
64689,40338,"sin dato"
64690,40340,"sin dato"
64691,40341,"sin dato"
64692,40342,"sin dato"
64693,40343,"sin dato"
64694,40344,"sin dato"
64695,40345,"sin dato"
64696,40346,"sin dato"
64697,40347,"sin dato"
64698,40348,"sin dato"
64699,40352,"sin dato"
64700,40354,"sin dato"
64701,40358,"sin dato"
64702,40359,"sin dato"
64703,40362,"sin dato"
64704,40363,"sin dato"
64705,40365,"sin dato"
64706,40366,"sin dato"
64707,40367,"sin dato"
64708,40368,"sin dato"
64709,40369,"sin dato"
64710,40375,"sin dato"
64711,40383,"sin dato"
64712,40385,"sin dato"
64713,40387,"sin dato"
64714,40389,"sin dato"
64715,40391,"sin dato"
64716,40397,"sin dato"
64717,40400,"sin dato"
64718,40403,"sin dato"
64719,40404,"sin dato"
64720,40406,"sin dato"
64721,40409,"sin dato"
64722,40410,"sin dato"
64723,40414,"sin dato"
64724,40417,"sin dato"
64725,40418,"sin dato"
64726,40419,"sin dato"
64727,40420,"sin dato"
64728,40426,"sin dato"
64729,40427,"sin dato"
64730,40429,"sin dato"
64731,40433,"sin dato"
64732,40434,"sin dato"
64733,40439,"sin dato"
64734,40440,"sin dato"
64735,40442,"sin dato"
64736,40443,"sin dato"
64737,40444,"sin dato"
64738,40445,"sin dato"
64739,40446,"sin dato"
64740,40448,"sin dato"
64741,40452,"sin dato"
64742,40453,"sin dato"
64743,40454,"sin dato"
