"id_rz_lectura","id_persona","razon_si_lectura"
61031,23834,"Motivos laborales"
61032,23871,"Motivos laborales"
61033,23872,"Motivos laborales"
61034,23875,"Motivos laborales"
61035,23891,"Motivos laborales"
61036,23892,"Motivos laborales"
61037,23894,"Motivos laborales"
61038,23895,"Motivos laborales"
61039,23896,"Motivos laborales"
61040,23898,"Motivos laborales"
61041,23899,"Motivos laborales"
61042,23900,"Motivos laborales"
61043,23901,"Motivos laborales"
61044,23902,"Motivos laborales"
61045,23903,"Motivos laborales"
61046,23905,"Motivos laborales"
61047,23906,"Motivos laborales"
61048,23907,"Motivos laborales"
61049,23911,"Motivos laborales"
61050,23912,"Motivos laborales"
61051,23913,"Motivos laborales"
61052,23914,"Motivos laborales"
61053,23915,"Motivos laborales"
61054,23916,"Motivos laborales"
61055,23917,"Motivos laborales"
61056,23923,"Motivos laborales"
61057,23924,"Motivos laborales"
61058,23925,"Motivos laborales"
61059,23931,"Motivos laborales"
61060,23933,"Motivos laborales"
61061,23936,"Motivos laborales"
61062,23940,"Motivos laborales"
61063,23941,"Motivos laborales"
61064,23942,"Motivos laborales"
61065,23943,"Motivos laborales"
61066,23945,"Motivos laborales"
61067,23946,"Motivos laborales"
61068,23948,"Motivos laborales"
61069,23950,"Motivos laborales"
61070,23953,"Motivos laborales"
61071,23954,"Motivos laborales"
61072,23955,"Motivos laborales"
61073,23956,"Motivos laborales"
61074,23957,"Motivos laborales"
61075,23958,"Motivos laborales"
61076,23959,"Motivos laborales"
61077,23980,"Motivos laborales"
61078,23993,"Motivos laborales"
61079,23995,"Motivos laborales"
61080,23996,"Motivos laborales"
61081,24008,"Motivos laborales"
61082,24009,"Motivos laborales"
61083,24010,"Motivos laborales"
61084,24011,"Motivos laborales"
61085,24012,"Motivos laborales"
61086,24014,"Motivos laborales"
61087,24019,"Motivos laborales"
61088,24022,"Motivos laborales"
61089,24023,"Motivos laborales"
61090,24027,"Motivos laborales"
61091,24034,"Motivos laborales"
61092,24038,"Motivos laborales"
61093,24045,"Motivos laborales"
61094,24047,"Motivos laborales"
61095,24050,"Motivos laborales"
61096,24052,"Motivos laborales"
61097,24053,"Motivos laborales"
61098,24056,"Motivos laborales"
61099,24059,"Motivos laborales"
61100,24073,"Motivos laborales"
61101,24074,"Motivos laborales"
61102,24078,"Motivos laborales"
61103,24080,"Motivos laborales"
61104,24085,"Motivos laborales"
61105,24089,"Motivos laborales"
61106,24090,"Motivos laborales"
61107,24092,"Motivos laborales"
61108,24094,"Motivos laborales"
61109,24095,"Motivos laborales"
61110,24097,"Motivos laborales"
61111,24099,"Motivos laborales"
61112,24100,"Motivos laborales"
61113,24101,"Motivos laborales"
61114,24102,"Motivos laborales"
61115,24103,"Motivos laborales"
61116,24107,"Motivos laborales"
61117,24113,"Motivos laborales"
61118,24120,"Motivos laborales"
61119,24123,"Motivos laborales"
61120,24125,"Motivos laborales"
61121,24129,"Motivos laborales"
61122,24134,"Motivos laborales"
61123,24137,"Motivos laborales"
61124,24138,"Motivos laborales"
61125,24142,"Motivos laborales"
61126,24143,"Motivos laborales"
61127,24150,"Motivos laborales"
61128,24151,"Motivos laborales"
61129,24152,"Motivos laborales"
61130,24156,"Motivos laborales"
61131,24161,"Motivos laborales"
61132,24165,"Motivos laborales"
61133,24168,"Motivos laborales"
61134,24174,"Motivos laborales"
61135,24175,"Motivos laborales"
61136,24179,"Motivos laborales"
61137,24184,"Motivos laborales"
61138,24187,"Motivos laborales"
61139,24196,"Motivos laborales"
61140,24207,"Motivos laborales"
61141,24210,"Motivos laborales"
61142,24214,"Motivos laborales"
61143,24215,"Motivos laborales"
61144,24216,"Motivos laborales"
61145,24219,"Motivos laborales"
61146,24226,"Motivos laborales"
61147,24229,"Motivos laborales"
61148,24232,"Motivos laborales"
61149,24233,"Motivos laborales"
61150,24237,"Motivos laborales"
61151,24239,"Motivos laborales"
61152,24240,"Motivos laborales"
61153,24257,"Motivos laborales"
61154,24284,"Motivos laborales"
61155,24286,"Motivos laborales"
61156,24294,"Motivos laborales"
61157,24302,"Motivos laborales"
61158,24303,"Motivos laborales"
61159,24304,"Motivos laborales"
61160,24305,"Motivos laborales"
61161,24308,"Motivos laborales"
61162,24309,"Motivos laborales"
61163,24312,"Motivos laborales"
61164,24319,"Motivos laborales"
61165,24323,"Motivos laborales"
61166,24325,"Motivos laborales"
61167,24326,"Motivos laborales"
61168,24332,"Motivos laborales"
61169,24334,"Motivos laborales"
61170,24335,"Motivos laborales"
61171,24343,"Motivos laborales"
61172,24346,"Motivos laborales"
61173,24347,"Motivos laborales"
61174,24350,"Motivos laborales"
61175,24352,"Motivos laborales"
61176,24353,"Motivos laborales"
61177,24355,"Motivos laborales"
61178,24356,"Motivos laborales"
61179,24359,"Motivos laborales"
61180,24360,"Motivos laborales"
61181,24362,"Motivos laborales"
61182,24363,"Motivos laborales"
61183,24370,"Motivos laborales"
61184,24371,"Motivos laborales"
61185,24376,"Motivos laborales"
61186,24377,"Motivos laborales"
61187,24378,"Motivos laborales"
61188,24387,"Motivos laborales"
61189,24388,"Motivos laborales"
61190,24390,"Motivos laborales"
61191,24391,"Motivos laborales"
61192,24395,"Motivos laborales"
61193,24396,"Motivos laborales"
61194,24398,"Motivos laborales"
61195,24399,"Motivos laborales"
61196,24401,"Motivos laborales"
61197,24402,"Motivos laborales"
61198,24404,"Motivos laborales"
61199,24405,"Motivos laborales"
61200,24406,"Motivos laborales"
61201,24407,"Motivos laborales"
61202,24408,"Motivos laborales"
61203,24410,"Motivos laborales"
61204,24418,"Motivos laborales"
61205,24425,"Motivos laborales"
61206,24431,"Motivos laborales"
61207,24434,"Motivos laborales"
61208,24437,"Motivos laborales"
61209,24440,"Motivos laborales"
61210,24441,"Motivos laborales"
61211,24462,"Motivos laborales"
61212,24466,"Motivos laborales"
61213,24468,"Motivos laborales"
61214,24473,"Motivos laborales"
61215,24480,"Motivos laborales"
61216,24502,"Motivos laborales"
61217,24503,"Motivos laborales"
61218,24517,"Motivos laborales"
61219,24519,"Motivos laborales"
61220,24524,"Motivos laborales"
61221,24525,"Motivos laborales"
61222,24528,"Motivos laborales"
61223,24529,"Motivos laborales"
61224,24530,"Motivos laborales"
61225,24534,"Motivos laborales"
61226,24535,"Motivos laborales"
61227,24541,"Motivos laborales"
61228,24542,"Motivos laborales"
61229,24543,"Motivos laborales"
61230,24544,"Motivos laborales"
61231,24545,"Motivos laborales"
61232,24546,"Motivos laborales"
61233,24550,"Motivos laborales"
61234,24552,"Motivos laborales"
61235,24554,"Motivos laborales"
61236,24556,"Motivos laborales"
61237,24558,"Motivos laborales"
61238,24559,"Motivos laborales"
61239,24561,"Motivos laborales"
61240,24569,"Motivos laborales"
61241,24570,"Motivos laborales"
61242,24576,"Motivos laborales"
61243,24579,"Motivos laborales"
61244,24587,"Motivos laborales"
61245,24588,"Motivos laborales"
61246,24595,"Motivos laborales"
61247,24596,"Motivos laborales"
61248,24598,"Motivos laborales"
61249,24601,"Motivos laborales"
61250,24603,"Motivos laborales"
61251,24605,"Motivos laborales"
61252,24608,"Motivos laborales"
61253,24612,"Motivos laborales"
61254,24644,"Motivos laborales"
61255,24647,"Motivos laborales"
61256,24656,"Motivos laborales"
61257,24658,"Motivos laborales"
61258,24659,"Motivos laborales"
61259,24660,"Motivos laborales"
61260,24663,"Motivos laborales"
61261,24666,"Motivos laborales"
61262,24672,"Motivos laborales"
61263,24676,"Motivos laborales"
61264,24686,"Motivos laborales"
61265,24688,"Motivos laborales"
61266,24690,"Motivos laborales"
61267,24691,"Motivos laborales"
61268,24692,"Motivos laborales"
61269,24693,"Motivos laborales"
61270,24696,"Motivos laborales"
61271,24697,"Motivos laborales"
61272,24699,"Motivos laborales"
61273,24702,"Motivos laborales"
61274,24719,"Motivos laborales"
61275,24761,"Motivos laborales"
61276,24770,"Motivos laborales"
61277,24773,"Motivos laborales"
61278,24774,"Motivos laborales"
61279,24776,"Motivos laborales"
61280,24783,"Motivos laborales"
61281,24788,"Motivos laborales"
61282,24792,"Motivos laborales"
61283,24793,"Motivos laborales"
61284,24830,"Motivos laborales"
61285,24832,"Motivos laborales"
61286,24833,"Motivos laborales"
61287,24834,"Motivos laborales"
61288,24835,"Motivos laborales"
61289,24836,"Motivos laborales"
61290,24837,"Motivos laborales"
61291,24840,"Motivos laborales"
61292,24842,"Motivos laborales"
61293,24860,"Motivos laborales"
61294,24864,"Motivos laborales"
61295,24866,"Motivos laborales"
61296,24867,"Motivos laborales"
61297,24869,"Motivos laborales"
61298,24871,"Motivos laborales"
61299,24872,"Motivos laborales"
61300,24874,"Motivos laborales"
61301,24878,"Motivos laborales"
61302,24883,"Motivos laborales"
61303,24884,"Motivos laborales"
61304,24885,"Motivos laborales"
61305,24886,"Motivos laborales"
61306,24891,"Motivos laborales"
61307,24895,"Motivos laborales"
61308,24896,"Motivos laborales"
61309,24897,"Motivos laborales"
61310,24910,"Motivos laborales"
61311,24911,"Motivos laborales"
61312,24912,"Motivos laborales"
61313,24921,"Motivos laborales"
61314,24924,"Motivos laborales"
61315,24925,"Motivos laborales"
61316,24929,"Motivos laborales"
61317,24947,"Motivos laborales"
61318,24950,"Motivos laborales"
61319,24951,"Motivos laborales"
61320,24952,"Motivos laborales"
61321,24953,"Motivos laborales"
61322,24955,"Motivos laborales"
61323,24956,"Motivos laborales"
61324,24960,"Motivos laborales"
61325,24972,"Motivos laborales"
61326,24978,"Motivos laborales"
61327,24984,"Motivos laborales"
61328,24988,"Motivos laborales"
61329,24989,"Motivos laborales"
61330,24990,"Motivos laborales"
61331,25003,"Motivos laborales"
61332,25005,"Motivos laborales"
61333,25023,"Motivos laborales"
61334,25024,"Motivos laborales"
61335,25026,"Motivos laborales"
61336,25038,"Motivos laborales"
61337,25053,"Motivos laborales"
61338,25063,"Motivos laborales"
61339,25065,"Motivos laborales"
61340,25067,"Motivos laborales"
61341,25071,"Motivos laborales"
61342,25072,"Motivos laborales"
61343,25074,"Motivos laborales"
61344,25080,"Motivos laborales"
61345,25085,"Motivos laborales"
61346,25097,"Motivos laborales"
61347,25103,"Motivos laborales"
61348,25105,"Motivos laborales"
61349,25112,"Motivos laborales"
61350,25117,"Motivos laborales"
61351,25118,"Motivos laborales"
61352,25119,"Motivos laborales"
61353,25122,"Motivos laborales"
61354,25123,"Motivos laborales"
61355,25124,"Motivos laborales"
61356,25125,"Motivos laborales"
61357,25126,"Motivos laborales"
61358,25128,"Motivos laborales"
61359,25132,"Motivos laborales"
61360,25139,"Motivos laborales"
61361,25140,"Motivos laborales"
61362,25144,"Motivos laborales"
61363,25146,"Motivos laborales"
61364,25149,"Motivos laborales"
61365,25153,"Motivos laborales"
61366,25158,"Motivos laborales"
61367,25168,"Motivos laborales"
61368,25179,"Motivos laborales"
61369,25185,"Motivos laborales"
61370,25188,"Motivos laborales"
61371,25194,"Motivos laborales"
61372,25195,"Motivos laborales"
61373,25196,"Motivos laborales"
61374,25197,"Motivos laborales"
61375,25199,"Motivos laborales"
61376,25205,"Motivos laborales"
61377,25211,"Motivos laborales"
61378,25212,"Motivos laborales"
61379,25236,"Motivos laborales"
61380,25230,"Motivos laborales"
61381,25237,"Motivos laborales"
61382,25242,"Motivos laborales"
61383,25245,"Motivos laborales"
61384,25247,"Motivos laborales"
61385,25253,"Motivos laborales"
61386,25255,"Motivos laborales"
61387,25256,"Motivos laborales"
61388,25257,"Motivos laborales"
61389,25258,"Motivos laborales"
61390,25259,"Motivos laborales"
61391,25260,"Motivos laborales"
61392,25263,"Motivos laborales"
61393,25265,"Motivos laborales"
61394,25268,"Motivos laborales"
61395,25269,"Motivos laborales"
61396,25270,"Motivos laborales"
61397,25272,"Motivos laborales"
61398,25273,"Motivos laborales"
61399,25283,"Motivos laborales"
61400,25288,"Motivos laborales"
61401,25289,"Motivos laborales"
61402,25294,"Motivos laborales"
61403,25315,"Motivos laborales"
61404,25319,"Motivos laborales"
61405,25321,"Motivos laborales"
61406,25322,"Motivos laborales"
61407,25323,"Motivos laborales"
61408,25327,"Motivos laborales"
61409,25337,"Motivos laborales"
61410,25339,"Motivos laborales"
61411,25340,"Motivos laborales"
61412,25353,"Motivos laborales"
61413,25356,"Motivos laborales"
61414,25357,"Motivos laborales"
61415,25358,"Motivos laborales"
61416,25359,"Motivos laborales"
61417,25360,"Motivos laborales"
61418,25361,"Motivos laborales"
61419,25362,"Motivos laborales"
61420,25366,"Motivos laborales"
61421,25371,"Motivos laborales"
61422,25374,"Motivos laborales"
61423,25376,"Motivos laborales"
61424,25382,"Motivos laborales"
61425,25385,"Motivos laborales"
61426,25386,"Motivos laborales"
61427,25387,"Motivos laborales"
61428,25390,"Motivos laborales"
61429,25391,"Motivos laborales"
61430,25396,"Motivos laborales"
61431,25399,"Motivos laborales"
61432,25400,"Motivos laborales"
61433,25405,"Motivos laborales"
61434,25407,"Motivos laborales"
61435,25409,"Motivos laborales"
61436,25413,"Motivos laborales"
61437,25414,"Motivos laborales"
61438,25423,"Motivos laborales"
61439,25430,"Motivos laborales"
61440,25432,"Motivos laborales"
61441,25439,"Motivos laborales"
61442,25440,"Motivos laborales"
61443,25457,"Motivos laborales"
61444,25458,"Motivos laborales"
61445,25459,"Motivos laborales"
61446,25463,"Motivos laborales"
61447,25480,"Motivos laborales"
61448,25486,"Motivos laborales"
61449,25489,"Motivos laborales"
61450,25491,"Motivos laborales"
61451,25493,"Motivos laborales"
61452,25494,"Motivos laborales"
61453,25495,"Motivos laborales"
61454,25496,"Motivos laborales"
61455,25497,"Motivos laborales"
61456,25498,"Motivos laborales"
61457,25500,"Motivos laborales"
61458,25502,"Motivos laborales"
61459,25504,"Motivos laborales"
61460,25523,"Motivos laborales"
61461,25527,"Motivos laborales"
61462,25528,"Motivos laborales"
61463,25530,"Motivos laborales"
61464,25531,"Motivos laborales"
61465,25532,"Motivos laborales"
61466,25536,"Motivos laborales"
61467,25550,"Motivos laborales"
61468,25567,"Motivos laborales"
61469,25568,"Motivos laborales"
61470,25569,"Motivos laborales"
61471,25571,"Motivos laborales"
61472,25572,"Motivos laborales"
61473,25573,"Motivos laborales"
61474,25574,"Motivos laborales"
61475,25575,"Motivos laborales"
61476,25582,"Motivos laborales"
61477,25584,"Motivos laborales"
61478,25596,"Motivos laborales"
61479,25598,"Motivos laborales"
61480,25604,"Motivos laborales"
61481,25605,"Motivos laborales"
61482,25608,"Motivos laborales"
61483,25609,"Motivos laborales"
61484,25610,"Motivos laborales"
61485,25611,"Motivos laborales"
61486,25613,"Motivos laborales"
61487,25614,"Motivos laborales"
61488,25615,"Motivos laborales"
61489,25616,"Motivos laborales"
61490,25617,"Motivos laborales"
61491,25618,"Motivos laborales"
61492,25619,"Motivos laborales"
61493,25623,"Motivos laborales"
61494,25624,"Motivos laborales"
61495,25626,"Motivos laborales"
61496,25631,"Motivos laborales"
61497,25633,"Motivos laborales"
61498,25634,"Motivos laborales"
61499,25635,"Motivos laborales"
61500,25636,"Motivos laborales"
61501,25637,"Motivos laborales"
61502,25641,"Motivos laborales"
61503,25642,"Motivos laborales"
61504,25644,"Motivos laborales"
61505,25645,"Motivos laborales"
61506,25646,"Motivos laborales"
61507,25648,"Motivos laborales"
61508,25651,"Motivos laborales"
61509,25652,"Motivos laborales"
61510,25653,"Motivos laborales"
61511,25654,"Motivos laborales"
61512,25656,"Motivos laborales"
61513,25659,"Motivos laborales"
61514,25662,"Motivos laborales"
61515,25663,"Motivos laborales"
61516,25666,"Motivos laborales"
61517,25669,"Motivos laborales"
61518,25672,"Motivos laborales"
61519,25678,"Motivos laborales"
61520,25680,"Motivos laborales"
61521,25682,"Motivos laborales"
61522,25688,"Motivos laborales"
61523,25689,"Motivos laborales"
61524,25690,"Motivos laborales"
61525,25693,"Motivos laborales"
61526,25695,"Motivos laborales"
61527,25696,"Motivos laborales"
61528,25697,"Motivos laborales"
61529,25698,"Motivos laborales"
61530,25699,"Motivos laborales"
61531,25700,"Motivos laborales"
61532,25702,"Motivos laborales"
61533,25704,"Motivos laborales"
61534,25705,"Motivos laborales"
61535,25707,"Motivos laborales"
61536,25708,"Motivos laborales"
61537,25732,"Motivos laborales"
61538,25733,"Motivos laborales"
61539,25734,"Motivos laborales"
61540,25735,"Motivos laborales"
61541,25766,"Motivos laborales"
61542,25768,"Motivos laborales"
61543,25772,"Motivos laborales"
61544,25774,"Motivos laborales"
61545,25775,"Motivos laborales"
61546,25776,"Motivos laborales"
61547,25780,"Motivos laborales"
61548,25782,"Motivos laborales"
61549,25785,"Motivos laborales"
61550,25786,"Motivos laborales"
61551,25813,"Motivos laborales"
61552,25814,"Motivos laborales"
61553,25815,"Motivos laborales"
61554,25816,"Motivos laborales"
61555,25821,"Motivos laborales"
61556,25827,"Motivos laborales"
61557,25842,"Motivos laborales"
61558,25850,"Motivos laborales"
61559,25851,"Motivos laborales"
61560,25853,"Motivos laborales"
61561,25860,"Motivos laborales"
61562,25862,"Motivos laborales"
61563,25863,"Motivos laborales"
61564,25915,"Motivos laborales"
61565,25918,"Motivos laborales"
61566,25919,"Motivos laborales"
61567,25925,"Motivos laborales"
61568,25926,"Motivos laborales"
61569,25928,"Motivos laborales"
61570,25930,"Motivos laborales"
61571,25933,"Motivos laborales"
61572,25935,"Motivos laborales"
61573,25936,"Motivos laborales"
61574,25937,"Motivos laborales"
61575,25949,"Motivos laborales"
61576,25950,"Motivos laborales"
61577,25951,"Motivos laborales"
61578,25958,"Motivos laborales"
61579,25959,"Motivos laborales"
61580,25961,"Motivos laborales"
61581,25965,"Motivos laborales"
61582,25966,"Motivos laborales"
61583,25967,"Motivos laborales"
61584,25969,"Motivos laborales"
61585,25974,"Motivos laborales"
61586,25975,"Motivos laborales"
61587,25977,"Motivos laborales"
61588,25978,"Motivos laborales"
61589,25980,"Motivos laborales"
61590,25988,"Motivos laborales"
61591,25989,"Motivos laborales"
61592,25992,"Motivos laborales"
61593,25994,"Motivos laborales"
61594,25996,"Motivos laborales"
61595,26002,"Motivos laborales"
61596,26007,"Motivos laborales"
61597,26008,"Motivos laborales"
61598,26010,"Motivos laborales"
61599,26013,"Motivos laborales"
61600,26014,"Motivos laborales"
61601,26015,"Motivos laborales"
61602,26017,"Motivos laborales"
61603,26018,"Motivos laborales"
61604,26019,"Motivos laborales"
61605,26021,"Motivos laborales"
61606,26028,"Motivos laborales"
61607,26040,"Motivos laborales"
61608,26046,"Motivos laborales"
61609,26049,"Motivos laborales"
61610,26054,"Motivos laborales"
61611,26078,"Motivos laborales"
61612,26101,"Motivos laborales"
61613,26104,"Motivos laborales"
61614,26118,"Motivos laborales"
61615,26130,"Motivos laborales"
61616,26135,"Motivos laborales"
61617,26136,"Motivos laborales"
61618,26144,"Motivos laborales"
61619,26168,"Motivos laborales"
61620,26190,"Motivos laborales"
61621,26205,"Motivos laborales"
61622,26212,"Motivos laborales"
61623,26221,"Motivos laborales"
61624,26236,"Motivos laborales"
61625,26249,"Motivos laborales"
61626,26250,"Motivos laborales"
61627,26252,"Motivos laborales"
61628,26254,"Motivos laborales"
61629,26286,"Motivos laborales"
61630,26299,"Motivos laborales"
61631,26300,"Motivos laborales"
61632,26301,"Motivos laborales"
61633,26307,"Motivos laborales"
61634,26312,"Motivos laborales"
61635,26323,"Motivos laborales"
61636,26335,"Motivos laborales"
61637,26338,"Motivos laborales"
61638,26341,"Motivos laborales"
61639,26347,"Motivos laborales"
61640,26359,"Motivos laborales"
61641,26365,"Motivos laborales"
61642,26379,"Motivos laborales"
61643,26387,"Motivos laborales"
61644,26392,"Motivos laborales"
61645,26406,"Motivos laborales"
61646,26411,"Motivos laborales"
61647,26414,"Motivos laborales"
61648,26422,"Motivos laborales"
61649,26427,"Motivos laborales"
61650,26431,"Motivos laborales"
61651,26432,"Motivos laborales"
61652,26434,"Motivos laborales"
61653,26436,"Motivos laborales"
61654,26437,"Motivos laborales"
61655,26439,"Motivos laborales"
61656,26442,"Motivos laborales"
61657,26446,"Motivos laborales"
61658,26449,"Motivos laborales"
61659,26452,"Motivos laborales"
61660,26453,"Motivos laborales"
61661,26454,"Motivos laborales"
61662,26460,"Motivos laborales"
61663,26461,"Motivos laborales"
61664,26462,"Motivos laborales"
61665,26465,"Motivos laborales"
61666,26466,"Motivos laborales"
61667,26475,"Motivos laborales"
61668,26478,"Motivos laborales"
61669,26485,"Motivos laborales"
61670,26488,"Motivos laborales"
61671,26489,"Motivos laborales"
61672,26490,"Motivos laborales"
61673,26501,"Motivos laborales"
61674,26503,"Motivos laborales"
61675,26506,"Motivos laborales"
61676,26509,"Motivos laborales"
61677,26510,"Motivos laborales"
61678,26512,"Motivos laborales"
61679,26513,"Motivos laborales"
61680,26518,"Motivos laborales"
61681,26519,"Motivos laborales"
61682,26520,"Motivos laborales"
61683,26521,"Motivos laborales"
61684,26526,"Motivos laborales"
61685,26528,"Motivos laborales"
61686,26561,"Motivos laborales"
61687,26563,"Motivos laborales"
61688,26567,"Motivos laborales"
61689,26568,"Motivos laborales"
61690,26569,"Motivos laborales"
61691,26570,"Motivos laborales"
61692,26571,"Motivos laborales"
61693,26574,"Motivos laborales"
61694,26580,"Motivos laborales"
61695,26584,"Motivos laborales"
61696,26590,"Motivos laborales"
61697,26591,"Motivos laborales"
61698,26592,"Motivos laborales"
61699,26595,"Motivos laborales"
61700,26596,"Motivos laborales"
61701,26598,"Motivos laborales"
61702,26602,"Motivos laborales"
61703,26603,"Motivos laborales"
61704,26605,"Motivos laborales"
61705,26608,"Motivos laborales"
61706,26609,"Motivos laborales"
61707,26614,"Motivos laborales"
61708,26615,"Motivos laborales"
61709,26616,"Motivos laborales"
61710,26617,"Motivos laborales"
61711,26620,"Motivos laborales"
61712,26622,"Motivos laborales"
61713,26623,"Motivos laborales"
61714,26627,"Motivos laborales"
61715,26631,"Motivos laborales"
61716,26636,"Motivos laborales"
61717,26640,"Motivos laborales"
61718,26643,"Motivos laborales"
61719,26650,"Motivos laborales"
61720,26652,"Motivos laborales"
61721,26653,"Motivos laborales"
61722,26654,"Motivos laborales"
61723,26656,"Motivos laborales"
61724,26658,"Motivos laborales"
61725,26660,"Motivos laborales"
61726,26663,"Motivos laborales"
61727,26664,"Motivos laborales"
61728,26665,"Motivos laborales"
61729,26671,"Motivos laborales"
61730,26673,"Motivos laborales"
61731,26674,"Motivos laborales"
61732,26675,"Motivos laborales"
61733,26676,"Motivos laborales"
61734,26680,"Motivos laborales"
61735,26683,"Motivos laborales"
61736,26685,"Motivos laborales"
61737,26689,"Motivos laborales"
61738,26690,"Motivos laborales"
61739,26692,"Motivos laborales"
61740,26696,"Motivos laborales"
61741,26697,"Motivos laborales"
61742,26698,"Motivos laborales"
61743,26699,"Motivos laborales"
61744,26701,"Motivos laborales"
61745,26702,"Motivos laborales"
61746,26704,"Motivos laborales"
61747,26706,"Motivos laborales"
61748,26710,"Motivos laborales"
61749,26711,"Motivos laborales"
61750,26714,"Motivos laborales"
61751,26715,"Motivos laborales"
61752,26716,"Motivos laborales"
61753,26718,"Motivos laborales"
61754,26728,"Motivos laborales"
61755,26729,"Motivos laborales"
61756,26733,"Motivos laborales"
61757,26734,"Motivos laborales"
61758,26736,"Motivos laborales"
61759,26738,"Motivos laborales"
61760,26739,"Motivos laborales"
61761,26741,"Motivos laborales"
61762,26744,"Motivos laborales"
61763,26745,"Motivos laborales"
61764,26748,"Motivos laborales"
61765,26751,"Motivos laborales"
61766,26755,"Motivos laborales"
61767,26769,"Motivos laborales"
61768,26774,"Motivos laborales"
61769,26775,"Motivos laborales"
61770,26777,"Motivos laborales"
61771,26779,"Motivos laborales"
61772,26780,"Motivos laborales"
61773,26783,"Motivos laborales"
61774,26786,"Motivos laborales"
61775,26788,"Motivos laborales"
61776,26798,"Motivos laborales"
61777,26802,"Motivos laborales"
61778,26803,"Motivos laborales"
61779,26807,"Motivos laborales"
61780,26809,"Motivos laborales"
61781,26810,"Motivos laborales"
61782,26811,"Motivos laborales"
61783,26812,"Motivos laborales"
61784,26813,"Motivos laborales"
61785,26814,"Motivos laborales"
61786,26817,"Motivos laborales"
61787,26818,"Motivos laborales"
61788,26819,"Motivos laborales"
61789,26820,"Motivos laborales"
61790,26821,"Motivos laborales"
61791,26822,"Motivos laborales"
61792,26823,"Motivos laborales"
61793,26853,"Motivos laborales"
61794,26863,"Motivos laborales"
61795,26864,"Motivos laborales"
61796,26868,"Motivos laborales"
61797,26871,"Motivos laborales"
61798,26873,"Motivos laborales"
61799,26882,"Motivos laborales"
61800,26884,"Motivos laborales"
61801,26887,"Motivos laborales"
61802,26888,"Motivos laborales"
61803,26889,"Motivos laborales"
61804,26890,"Motivos laborales"
61805,26892,"Motivos laborales"
61806,26894,"Motivos laborales"
61807,26896,"Motivos laborales"
61808,26897,"Motivos laborales"
61809,26898,"Motivos laborales"
61810,26899,"Motivos laborales"
61811,26900,"Motivos laborales"
61812,26902,"Motivos laborales"
61813,26903,"Motivos laborales"
61814,26906,"Motivos laborales"
61815,26913,"Motivos laborales"
61816,26914,"Motivos laborales"
61817,26918,"Motivos laborales"
61818,26919,"Motivos laborales"
61819,26921,"Motivos laborales"
61820,26922,"Motivos laborales"
61821,26925,"Motivos laborales"
61822,26926,"Motivos laborales"
61823,26927,"Motivos laborales"
61824,26928,"Motivos laborales"
61825,26938,"Motivos laborales"
61826,26940,"Motivos laborales"
61827,26941,"Motivos laborales"
61828,26943,"Motivos laborales"
61829,26964,"Motivos laborales"
61830,26967,"Motivos laborales"
61831,26968,"Motivos laborales"
61832,26969,"Motivos laborales"
61833,26971,"Motivos laborales"
61834,26973,"Motivos laborales"
61835,26974,"Motivos laborales"
61836,26976,"Motivos laborales"
61837,26977,"Motivos laborales"
61838,26979,"Motivos laborales"
61839,26980,"Motivos laborales"
61840,26999,"Motivos laborales"
61841,27000,"Motivos laborales"
61842,27001,"Motivos laborales"
61843,27005,"Motivos laborales"
61844,27014,"Motivos laborales"
61845,27023,"Motivos laborales"
61846,27024,"Motivos laborales"
61847,27026,"Motivos laborales"
61848,27032,"Motivos laborales"
61849,27035,"Motivos laborales"
61850,27041,"Motivos laborales"
61851,27046,"Motivos laborales"
61852,27048,"Motivos laborales"
61853,27049,"Motivos laborales"
61854,27051,"Motivos laborales"
61855,27052,"Motivos laborales"
61856,27064,"Motivos laborales"
61857,27068,"Motivos laborales"
61858,27070,"Motivos laborales"
61859,27071,"Motivos laborales"
61860,27075,"Motivos laborales"
61861,27076,"Motivos laborales"
61862,27081,"Motivos laborales"
61863,27082,"Motivos laborales"
61864,27086,"Motivos laborales"
61865,27087,"Motivos laborales"
61866,27088,"Motivos laborales"
61867,27090,"Motivos laborales"
61868,27094,"Motivos laborales"
61869,27100,"Motivos laborales"
61870,27101,"Motivos laborales"
61871,27137,"Motivos laborales"
61872,27138,"Motivos laborales"
61873,27139,"Motivos laborales"
61874,27140,"Motivos laborales"
61875,27141,"Motivos laborales"
61876,27143,"Motivos laborales"
61877,27144,"Motivos laborales"
61878,27146,"Motivos laborales"
61879,27148,"Motivos laborales"
61880,27150,"Motivos laborales"
61881,27151,"Motivos laborales"
61882,27152,"Motivos laborales"
61883,27154,"Motivos laborales"
61884,27157,"Motivos laborales"
61885,27159,"Motivos laborales"
61886,27160,"Motivos laborales"
61887,27161,"Motivos laborales"
61888,27164,"Motivos laborales"
61889,27168,"Motivos laborales"
61890,27169,"Motivos laborales"
61891,27170,"Motivos laborales"
61892,27172,"Motivos laborales"
61893,27174,"Motivos laborales"
61894,27175,"Motivos laborales"
61895,27176,"Motivos laborales"
61896,27179,"Motivos laborales"
61897,27181,"Motivos laborales"
61898,27182,"Motivos laborales"
61899,27184,"Motivos laborales"
61900,27186,"Motivos laborales"
61901,27215,"Motivos laborales"
61902,27220,"Motivos laborales"
61903,27223,"Motivos laborales"
